2023-01-17T09:41:11+01,11.57299,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.603885,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.618804,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.649958,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.665906,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.69729,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.712693,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.744578,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.759958,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.791172,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.806174,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.852915,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.884307,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.900275,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.952035,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,11.993285,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,12.073003,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,12.103233,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,12.119037,-29999.0,mA,7.56,mA
2023-01-17T09:41:11+01,12.164278,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,12.194701,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,12.200756,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,12.240721,-29999.0,mA,7.56,mA
2023-01-17T09:41:11+01,12.271956,-29999.0,mA,7.56,mA
2023-01-17T09:41:11+01,12.286813,-29999.0,mA,7.561,mA
2023-01-17T09:41:11+01,12.33316,-29999.0,mA,7.561,mA
2023-01-17T09:41:12+01,12.378909,-29999.0,mA,7.561,mA
2023-01-17T09:41:12+01,12.410064,-29999.0,mA,7.561,mA
2023-01-17T09:41:12+01,12.425225,-29999.0,mA,7.561,mA
2023-01-17T09:41:12+01,12.456588,-29999.0,mA,7.561,mA
2023-01-17T09:41:12+01,12.472569,-29999.0,mA,7.561,mA
